id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,Month
26543242,BEAUTIFUL NEW 2 BEDROOM PRIVATE SUITE,199608946,Wendy,,Killarney,49.22694051,-123.035189,Entire home/apt,141,1,13,2018-09-16,2.29,2,90,01-Jan
26553745,A sun room,189064428,Michelle,,Hastings-Sunrise,49.27860067,-123.0332887,Private room,45,1,45,2018-12-16,7.11,6,11,01-Jan
26553840,moon room,189064428,Michelle,,Hastings-Sunrise,49.27751199,-123.0347168,Private room,50,1,27,2018-11-24,4.26,6,11,01-Jan
26557693,star room,189064428,Michelle,,Hastings-Sunrise,49.27921164,-123.033213,Private room,54,1,25,2018-12-08,3.91,6,0,01-Jan
26566551,Fantastic location with home grown tomatoes,115283463,Kristine,,Dunbar Southlands,49.25603705,-123.1881403,Private room,50,2,1,2018-11-18,0.52,2,90,01-Jan
26568886,D18 - Gorgeous 2 bedroom downtown Vancouver,30899,Rami,,Downtown Eastside,49.2830286,-123.1128335,Entire home/apt,142,30,0,,,28,200,01-Jan
26569388,Family friendly newly renovated 2 bedroom suite,128600667,Aurora,,Grandview-Woodland,49.27158273,-123.0603014,Entire home/apt,129,1,41,2019-01-06,6.31,1,78,01-Jan
26572672,Modern 3BR Sub PH ft. Water Views on the Seawall!,74806205,Terry,,Downtown,49.27516725,-123.111725,Entire home/apt,385,5,10,2018-12-21,1.65,4,58,01-Jan
26574481,Vancouver 1 Bedroom + Private Living Room,127627207,Brian,,Hastings-Sunrise,49.28002095,-123.0521201,Private room,84,3,5,2018-08-14,0.77,2,360,01-Jan
26574530,European-style 2bd in Strathcona,446480,Matthew,,Downtown Eastside,49.27723878,-123.0904409,Entire home/apt,179,2,25,2019-01-13,5.64,1,133,01-Jan
26574835,Central Downtown Location with Amazing Park View,196614098,C,,Downtown,49.27708912,-123.1232094,Entire home/apt,200,2,28,2018-11-25,4.4,3,179,01-Jan
26576617,"Top Floor ❤️ Apple TV, Soundblock & 5 Min Skytrain",25918753,Colin,,Hastings-Sunrise,49.26229762,-123.034295,Private room,45,1,17,2018-11-24,2.63,15,41,01-Jan
26594689,New Studio w/office Downtown off Robson Street,5896385,Wendy,,West End,49.29054003,-123.1331634,Entire home/apt,115,30,0,,,17,207,01-Jan
26605128,Best Vancouver Location,81543148,Cecilia,,Mount Pleasant,49.26128645,-123.1114731,Entire home/apt,150,2,37,2019-01-07,6.07,2,189,01-Jan
26605657,Executive East Village Estate,30939113,Vanessa,,Hastings-Sunrise,49.28468866,-123.0449398,Entire home/apt,125,30,2,2018-12-23,0.98,1,197,01-Jan
26608408,"**Clean, centrally located Downtown  View**YVR",168648735,Linda,,Downtown,49.28025349,-123.117103,Entire home/apt,216,7,9,2018-09-24,1.5,4,0,01-Jan
26608660,Large Central DOWNTOWN Condo @ prestigeL’Hermitage,45929065,Ada,,Downtown,49.2801318,-123.1162772,Entire home/apt,488,30,1,2018-12-22,1,3,210,01-Jan
26608922,Luxury Condo with spa like amenities!,392429,Anthony,,Killarney,49.20699647,-123.0250969,Entire home/apt,149,32,2,2018-08-10,0.35,1,196,01-Jan
26628882,Cozy downtown apartment! Near Rogers arena!!,200173826,Kim,,Downtown,49.27855673,-123.1169524,Entire home/apt,245,2,26,2018-12-30,4.79,2,156,01-Jan
26633266,Vogue Condo at the Heart of Vancouver Retail Spots,200167539,Douglas,,West End,49.28529457,-123.1239131,Entire home/apt,97,1,34,2019-01-05,5.54,1,128,01-Jan
26636978,181  Open concept loft/ warehouse conversion,600607,Bruce,,Downtown Eastside,49.28160193,-123.1083907,Entire home/apt,84,32,0,,,52,69,01-Jan
26641669,2 Bedroom Executive Suite,8165147,Jag,,Downtown,49.28740006,-123.1256207,Entire home/apt,600,3,17,2018-11-22,2.88,2,149,01-Jan
26643926,"Central Kits 1/2 duplex Bright, relaxing, spacious",139827887,Carlos,,Kitsilano,49.26016571,-123.1558564,Entire home/apt,551,2,0,,,1,202,01-Jan
26657426,Luxury Downtown Vancouver apartment with views,200386297,Sara,,Downtown,49.27527149,-123.1246772,Entire home/apt,375,2,5,2018-10-07,0.96,1,0,01-Jan
26663428,2 Private Bedrooms and Den across from Elm Park,62715816,Di,,Kerrisdale,49.23467422,-123.1626202,Private room,100,2,12,2018-10-01,1.88,4,0,01-Jan
26665191,1 Bedroom + Den Apartment w/ rooftop & parking,8919363,Maxwell,,West End,49.28095251,-123.1263547,Private room,249,1,15,2018-08-30,2.41,1,13,01-Jan
26671279,"Bright, open-concept 3bd family home & huge yard",69132264,Mark,,Riley Park,49.25000492,-123.1040863,Entire home/apt,594,3,6,2019-01-02,0.98,1,65,01-Jan
26674666,Beautiful apartment in the hear of downtown!,76372152,Mariana,,West End,49.28085717,-123.1308837,Private room,65,2,20,2018-12-16,3.33,1,61,01-Jan
26685192,Haidy's House-Room 3(ensuite bathroom),188209109,Haidy,,Oakridge,49.22612862,-123.1125573,Private room,76,3,0,,,5,51,01-Jan
26686661,Heart of Downtown -Oceanview APT 1min to Skytrain,200633918,Kim (Shiling),,Downtown,49.28106663,-123.110307,Entire home/apt,139,2,21,2019-01-07,3.48,1,10,01-Jan
26690428,Botanical Scandinavian Suite-Gastown,187547012,Leica,,Downtown Eastside,49.2820424,-123.1050766,Entire home/apt,332,3,13,2018-10-28,2.06,7,259,01-Jan
26691175,Tom Dixon Luxury Loft- Charming Gastown,187547012,Leica,,Downtown Eastside,49.28283283,-123.1036869,Entire home/apt,332,3,7,2018-09-24,1.11,7,0,01-Jan
26691448,Florist Boutique Mini Penthouse-Gastown,187547012,Leica,,Downtown Eastside,49.28227396,-123.1039387,Entire home/apt,265,3,4,2018-11-07,0.7,7,211,01-Jan
26693716,"8mins toYVR, one bus to downtown, free parking(S1)",146948242,Wendy,,Marpole,49.21710982,-123.1427295,Private room,50,1,34,2018-12-29,5.54,4,48,01-Jan
26709733,Bright Contemporary One Bedroom Garden Suite,200156970,Dean And Peter,,Hastings-Sunrise,49.26392967,-123.0542736,Entire home/apt,103,3,10,2019-01-08,2.26,1,43,01-Jan
26715944,"In the heart of downtown! Wifi, Netflix & Chill!",200173826,Kim,,Downtown,49.27830995,-123.1167841,Entire home/apt,268,2,17,2018-12-30,4.05,2,333,01-Jan
26717650,Modern Condo with A/C  in the Heart of Yaletown!,74806205,Terry,,Downtown,49.27600727,-123.1258034,Entire home/apt,305,14,1,2018-07-29,0.18,4,88,01-Jan
26718176,Lovely & cozy private room/ Clean/ Downtown Center,96599831,Sarah,,Downtown,49.27940422,-123.1195488,Private room,54,30,2,2018-10-10,0.39,2,163,01-Jan
26718675,Private Room in Kerrisdale,62715816,Di,,Arbutus Ridge,49.23593567,-123.1624844,Private room,100,2,2,2018-08-25,0.35,4,0,01-Jan
26720028,a sweet Apartment for two in Yaletown,66205984,Mohammad,,Downtown,49.27555109,-123.1220587,Entire home/apt,94,30,0,,,1,312,01-Jan
26720582,Brand new one bedroom in centre vancouver,196292535,Aaron,,Marpole,49.21005577,-123.1185137,Entire home/apt,199,1,42,2019-01-01,6.7,1,131,01-Jan
26738764,[Business Travel Ready] Great Studio heart Dwntwn!,38459934,Alejandro,,Downtown,49.28296971,-123.1173287,Entire home/apt,85,31,0,,,26,0,01-Jan
26743505,Two bedrooms/duplex - separate unit(upstair),187350566,Xuehua,,Grandview-Woodland,49.26364825,-123.0760544,Private room,60,1,13,2018-10-08,2.41,7,0,01-Jan
26749394,Fully Renovated Heritage House near Gastown,25739861,Cameron,,Downtown Eastside,49.27880815,-123.0871839,Entire home/apt,215,5,1,2018-11-13,0.48,1,19,01-Jan
26754804,Modern Family-Friendly Laneway House in Riley Park,72181,Lisa,,Riley Park,49.23742356,-123.0993994,Entire home/apt,105,2,11,2019-01-09,1.88,1,0,01-Jan
26755517,Vancouver Apartment in the Heart of Downtown,20124583,Mj,,Downtown,49.27781606,-123.1299745,Entire home/apt,175,4,15,2019-01-06,2.66,1,265,01-Jan
26755609,Modern condo: location and comfort with parking,201185565,Joey,,Downtown,49.27769058,-123.1069467,Entire home/apt,150,2,29,2019-01-03,5.37,1,59,01-Jan
26760633,Ocean front 2 bedroom + 1 bath,46732474,Yaletown,,Downtown,49.27312657,-123.1150799,Entire home/apt,350,2,12,2019-01-02,2.03,1,42,01-Jan
26769099,Bright Central DT Core Sleeps Five w/Parking!,198931115,Esteban-Rodolfo,,Downtown,49.27993091,-123.1233929,Entire home/apt,109,1,21,2019-01-02,4.7,1,69,01-Jan
26772026,Cool Main Street Condo - Free Parking!,9041076,Lynn,,Riley Park,49.24232797,-123.1019394,Entire home/apt,115,30,0,,,2,307,01-Jan
26776097,Cozy New Studio in Commerical Drive / East Village,149899069,Amanda,,Grandview-Woodland,49.27412491,-123.0635563,Entire home/apt,96,2,29,2019-01-08,5.65,1,26,01-Jan
26777676,House On Dunbar B&B,2558633,Joanne,,Dunbar Southlands,49.25338925,-123.192619,Private room,165,1,3,2018-08-27,0.59,3,13,01-Jan
26779568,Twelve Oaks Comfy & Clean 1 Bedroom In Vancouver,139891966,Ishtar,,Fairview,49.26013195,-123.1276092,Entire home/apt,100,30,1,2018-08-29,0.22,27,298,01-Jan
26785989,2 Private Rooms in Renovated home in Kerrisdale,62715816,Di,,Arbutus Ridge,49.23547799,-123.1629711,Private room,88,2,11,2018-09-24,1.79,4,0,01-Jan
26787454,"Comfy Bedroom with Private Bathroom, near Skytrain",200064485,Lan,,Renfrew-Collingwood,49.25053136,-123.0549954,Private room,86,1,50,2019-01-11,8.15,1,60,01-Jan
26788017,Cozy loft with 16 foot ceilings & view of the city,117714616,Christian,,Downtown Eastside,49.28248895,-123.1028769,Entire home/apt,150,1,11,2019-01-11,1.8,1,0,01-Jan
26790723,City View-Art Gallery Themed Guest Suite Close to Skytrains,201457584,Hyung Kyu,,Hastings-Sunrise,49.26452811,-123.0438454,Entire home/apt,300,1,19,2019-01-02,3.1,1,354,01-Jan
26801360,Beautiful brand new Bedroom with ensuite washroom1,19658238,Brian,,Hastings-Sunrise,49.26473986,-123.0393304,Private room,80,1,19,2018-12-27,3.18,3,85,01-Jan
26810854,Lavender garden-view bedroom in Kitsilano,83856484,Ha,,Kitsilano,49.26111473,-123.1685078,Private room,145,2,42,2019-01-01,7.08,1,48,01-Jan
26815901,Gorgeous Townhome in Mt. Pleasant,597191,Whitney,,Mount Pleasant,49.26399354,-123.0775693,Entire home/apt,130,30,0,,,1,84,01-Jan
26820246,Vancouver Sub Penthouse Steps to Joyce skytrain,201703944,Majer,,Renfrew-Collingwood,49.2386264,-123.0329243,Private room,100,1,35,2019-01-01,5.71,1,139,01-Jan
26836433,Private room with private washroom,201814846,Marissa,,Arbutus Ridge,49.24313254,-123.1677505,Private room,68,1,19,2019-01-05,3.15,2,268,01-Jan
26839159,2bedrooms unit with private entrance,201647443,Jensa,,Marpole,49.21901452,-123.1302766,Entire home/apt,77,3,8,2018-09-24,1.38,1,89,01-Jan
26840662,Spacious & Central Condo with Large Private Patio!,184909039,Kaylie,,Fairview,49.25931183,-123.1355909,Entire home/apt,291,1,7,2019-01-03,1.27,1,0,01-Jan
26841208,Super Central Downtown Sleeps 4/w Parking!!!,201570394,Cid,,Downtown,49.28058961,-123.1252134,Entire home/apt,129,1,41,2019-01-03,7.03,1,68,01-Jan
26846418,Luxury Downtown/Coal Harbour 2BED + 2BATH,42226772,Jimmy,,Downtown,49.28702773,-123.1227978,Entire home/apt,350,2,35,2019-01-13,5.74,1,109,01-Jan
26848331,Spacious 1 bedroom with balcony near city center,201924733,Sarah,,Fairview,49.2594921,-123.128266,Entire home/apt,211,2,2,2018-08-14,0.36,1,363,01-Jan
26849612,Beautiful  Suite in Kerrisdale (Close to UBC & Dt),68783182,Kathleen,,Kerrisdale,49.21798744,-123.1502918,Entire home/apt,150,2,16,2018-11-04,3.14,1,348,01-Jan
26851570,Beautiful 5 bdrm + 4.5 bath Home Vancouver West,4168457,Nick,,Marpole,49.213794,-123.1255126,Entire home/apt,500,1,14,2018-12-28,2.47,1,56,01-Jan
26869986,Vancouver House 101,5191869,Kelvin,,Kensington-Cedar Cottage,49.24273286,-123.0734209,Private room,96,1,6,2018-10-28,1.22,3,89,01-Jan
26870031,⭐Brand NEW - Kitsilano Luxury Beach Retreat⭐,202088840,Jory,,Kitsilano,49.26958317,-123.1645738,Entire home/apt,365,3,4,2018-11-27,1.67,1,202,01-Jan
26872346,House On Dunbar B&B,2558633,Joanne,,Dunbar Southlands,49.25541193,-123.1926692,Private room,165,1,3,2018-08-19,0.54,3,31,01-Jan
26878524,Cozy furnished 1bd Apt in the heart of Yaletown,188064536,Sara,,Downtown,49.27474207,-123.1206443,Entire home/apt,200,28,36,2019-01-07,6.03,1,2,01-Jan
26879019,"Private entrance 1bedroom w/queensize bed, kitchen",130060748,Jeff,,Sunset,49.22866695,-123.1022395,Entire home/apt,119,1,26,2019-01-02,4.24,2,52,01-Jan
26889176,Home Suite Home Close To Downtown,201916058,Denilda,,Downtown Eastside,49.28215841,-123.0848062,Entire home/apt,170,2,30,2019-01-02,5.66,1,132,01-Jan
26891140,"Vintage trailer 
Glamping Experience",111102059,Michael,,Kitsilano,49.26896565,-123.1853476,Entire home/apt,89,3,1,2018-08-31,0.22,1,365,01-Jan
26899759,Luxury Coal Harbour Home in the Heart of Downtown!,102658806,Rob,,West End,49.28606826,-123.1275016,Entire home/apt,409,2,22,2018-12-23,4.46,1,91,01-Jan
26905306,SPACIOUS COAL HARBOUR MARINA view home (1100SF),199518544,Vancouver Home Sweet Home,,Downtown,49.28938338,-123.1227187,Entire home/apt,249,30,0,,,1,319,01-Jan
26905511,2.5 bedroom New house 3 mins walk to subway,171212443,Vincent,,Grandview-Woodland,49.26245821,-123.0751048,Entire home/apt,198,1,51,2019-01-09,8.6,1,319,01-Jan
26915057,Blenheim Gardens,198049363,Maria,,Kitsilano,49.26188458,-123.177949,Entire home/apt,119,4,6,2018-09-17,1.07,1,0,01-Jan
26919605,Bright and Cozy Studio on the East Side,38153594,Madeline,,Hastings-Sunrise,49.27957125,-123.0387674,Entire home/apt,100,1,3,2018-08-12,0.51,1,1,01-Jan
26924614,Central Location Private Room w Private Washroom,66507029,Marco,,Victoria-Fraserview,49.21287271,-123.073238,Private room,38,1,3,2018-12-27,0.53,20,349,01-Jan
26927540,Clean and Cozy private room in East Vancouver,202618978,Ronaldo,,Renfrew-Collingwood,49.25141443,-123.0474088,Private room,34,2,1,2019-01-11,1,4,46,01-Jan
26927811,Downtown Vancouver Heritage Apartment,201704786,Laura,,Downtown,49.2793284,-123.125181,Entire home/apt,401,1,13,2018-08-30,2.22,1,0,01-Jan
26928315,"2Bed/1bath/full kitchen,5min walk skytrain/mall",52130375,Vivian,,Oakridge,49.22945489,-123.1119242,Entire home/apt,100,1,34,2018-12-30,5.73,1,81,01-Jan
26928440,Beautiful private room in East Van,202618978,Ronaldo,,Renfrew-Collingwood,49.24981602,-123.0469456,Private room,34,2,6,2019-01-13,1.91,4,299,01-Jan
26930332,Downtown Vancouver Penthouse Private Suite,74865763,Breanne,,Downtown,49.28838179,-123.1227742,Entire home/apt,389,2,1,2018-09-04,0.23,7,0,01-Jan
26932235,*NEW MODERN LUXURY* MULTI MILLION DOLLAR HOME,19554614,Jen,,South Cambie,49.25149354,-123.1274444,Entire home/apt,695,2,27,2019-01-13,4.66,3,197,01-Jan
26945692,Beautiful brand new Bedroom on the Main Floor,19658238,Brian,,Hastings-Sunrise,49.2626431,-123.0407273,Private room,90,1,12,2018-12-26,2.29,3,0,01-Jan
26949228,Cozy Family Home Centrally Located.,38361383,Bob,,Kensington-Cedar Cottage,49.23762759,-123.0830613,Entire home/apt,295,2,0,,,1,161,01-Jan
26951751,Vancouver Single family home near downtown,142102312,Coco,,Shaughnessy,49.25453076,-123.1514242,Private room,76,2,8,2018-12-26,1.37,2,288,01-Jan
26956652,Chinatown Gastown 99 Walk Score,21255871,Micah,,Downtown Eastside,49.28086836,-123.0990361,Entire home/apt,149,3,25,2019-01-09,4.12,1,126,01-Jan
26956739,"Modern Vancouver Charm - Highly Rated, Near DT!",153312807,Charles,,Kensington-Cedar Cottage,49.25249598,-123.0896456,Entire home/apt,299,1,23,2019-01-13,3.92,3,310,01-Jan
26957873,Heart of Downtown Vancouver 1 BR Ste Amazing views,317618,Edgar,,Downtown,49.27936995,-123.1268535,Entire home/apt,263,1,3,2018-09-09,0.51,8,0,01-Jan
26958699,Brand New Modern Yaletown 1 BR Apartment,162438356,Coco,,Downtown,49.2758602,-123.1129246,Entire home/apt,300,30,0,,,1,0,01-Jan
26961087,Beautiful Downtown Condo,130485027,Stephanie,,West End,49.2821771,-123.1251184,Entire home/apt,220,1,20,2019-01-01,4.23,1,61,01-Jan
26961272,Cozy South Van Laneway House,2753988,Kasey,,Victoria-Fraserview,49.22336361,-123.0734055,Entire home/apt,119,30,0,,,1,89,01-Jan
26965828,Lovely Studio Suite near Main Street,111858301,Ada,,Riley Park,49.24780096,-123.0993384,Entire home/apt,80,2,25,2019-01-08,5.28,3,73,01-Jan
26997674,New house Super luxury Excellent room  balcony .,96465703,Ching Fang,,Marpole,49.21377206,-123.1474059,Private room,200,1,1,2018-08-05,0.18,5,365,01-Jan
26997699,Kitsilano guest room with private patio!,79092367,Stephanie,,Kitsilano,49.26262937,-123.1467677,Private room,100,1,31,2019-01-04,5.71,1,160,01-Jan
26999856,"MASTER BEDROOM+PRIV BATH, WALK TO VGH, SHUTTLE-UBC",6117410,Pamela,,Fairview,49.25775752,-123.1229803,Private room,70,30,2,2018-10-30,0.56,4,149,01-Jan
27000847,Downtown sectioned-off Room,186826037,John,,Downtown,49.28271134,-123.1128443,Private room,100,1,4,2018-12-29,0.79,3,362,01-Jan
27005049,Diamond room,191104196,Nikola,,Riley Park,49.2464317,-123.1144565,Private room,96,1,41,2019-01-09,6.91,11,60,01-Jan
27007827,Sapphire Room,191104196,Nikola,,Riley Park,49.24573586,-123.1126427,Private room,80,1,33,2019-01-03,5.76,11,50,01-Jan
27008801,Emerald Room,191104196,Nikola,,Riley Park,49.24474089,-123.1147455,Private room,80,1,29,2019-01-01,4.89,11,72,01-Jan
27009412,Topaz Room,191104196,Nikola,,Riley Park,49.24623833,-123.1140039,Private room,80,1,28,2019-01-02,4.75,11,45,01-Jan
27020554,Vancouver Downtown 1BR Suite Amazing Views!!,317618,Edgar,,Downtown,49.27854107,-123.1269334,Entire home/apt,263,1,3,2018-08-14,0.51,8,0,01-Jan
27023747,Vancouver Downtown 2BR: Amazing Views!!,317618,Edgar,,West End,49.28080217,-123.1270442,Entire home/apt,316,1,3,2018-08-20,0.51,8,0,01-Jan
27028031,Yaletown 1 Bed Apt Contemporary Bright & Spacious,18337026,Gigi,,Downtown,49.27989133,-123.1195258,Entire home/apt,200,1,27,2018-12-21,5.66,2,42,01-Jan
27029652,Kitsilano Garden Suite,203373176,Kylee,,Kitsilano,49.26541475,-123.1740428,Private room,110,30,0,,,1,197,01-Jan
27029951,Downtown Garden Penthouse,95008217,Danielle,,Grandview-Woodland,49.26510456,-123.0700952,Entire home/apt,350,3,5,2018-11-18,1.17,1,341,01-Jan
27030333,★★★★★ Townhouse in Mount Pleasant,96995923,Nicole,,Mount Pleasant,49.25821245,-123.1092711,Private room,180,2,15,2018-10-28,2.69,1,248,01-Jan
27031841,Private Laneway Guest House,166292676,Alon,,Kensington-Cedar Cottage,49.23996358,-123.0815138,Entire home/apt,98,1,14,2019-01-05,2.73,2,71,01-Jan
27050401,2 min to beach your own sweet unit,22989740,Kara,,Kitsilano,49.27168697,-123.1817295,Entire home/apt,111,3,0,,,1,79,01-Jan
27054153,"Downtown Entertainment District, Sleeps 5!!",190713581,Thu Thanh,,Downtown,49.27897955,-123.1235068,Entire home/apt,143,1,22,2018-12-21,5,1,56,01-Jan
27055724,Minimalist Chinatown Studio,9202893,Anna,,Downtown Eastside,49.2798532,-123.099655,Entire home/apt,170,3,4,2018-09-23,0.71,1,18,01-Jan
27056373,CHARMING Kits Family Home: Steps to Beach & Parks!,11568255,Alisha,,Kitsilano,49.2742256,-123.1472864,Entire home/apt,650,4,0,,,2,35,01-Jan
27057251,Vancouver Brand New House private basement suite,202303703,Fiona,,Victoria-Fraserview,49.22407736,-123.0612415,Private room,68,1,28,2019-01-09,4.83,1,154,01-Jan
27064910,New 2 BRs w/ kitchen just mins from Skytrain,203657360,Shawn,,Marpole,49.21234914,-123.1196482,Private room,129,1,78,2019-01-12,14.1,1,79,01-Jan
27083650,Modern Private Room,203794484,Lili,,Kensington-Cedar Cottage,49.25310825,-123.0887784,Entire home/apt,65,4,18,2019-01-07,3.46,1,190,01-Jan
27090180,Downtown Vancouver Penthouse Private Room 3005,74865763,Breanne,,Downtown,49.2865187,-123.1235508,Private room,155,2,20,2019-01-11,4.29,7,343,01-Jan
27092584,Coal Harbour Home w/ Panoramic City View (Sleep 6),203879346,Hercy,,Downtown,49.28786442,-123.124524,Entire home/apt,480,2,22,2018-12-25,4.37,1,37,01-Jan
27095918,"Bright, Modern Studio in Downtown /w Parking",203921175,Evanna & Damian,,Downtown,49.28034992,-123.1058559,Entire home/apt,180,3,25,2019-01-04,4.52,1,154,01-Jan
27108229,5 min to Skytrain w everything u need,66007418,Gary,,Marpole,49.21192573,-123.1169816,Entire home/apt,230,2,21,2018-12-28,3.64,1,39,01-Jan
27109645,Entire Condominum - Downtown Olympic Village!,67889087,Entee,,Mount Pleasant,49.2712314,-123.1005837,Entire home/apt,149,2,5,2018-11-25,0.93,1,61,01-Jan
27117566,Downtown Vancouver Penthouse Private Room 3006,74865763,Breanne,,Downtown,49.287594,-123.1245521,Private room,155,1,30,2019-01-06,5.59,7,348,01-Jan
27133016,Cozy comfortable double room in upper Kitsilano,147672703,Mary Anne,,Kitsilano,49.2584991,-123.1704817,Private room,64,2,17,2018-12-10,3.09,1,116,01-Jan
27134169,Private Space  in the East Village,60411742,Bobby&Jaime,,Grandview-Woodland,49.27722896,-123.0596307,Entire home/apt,100,1,49,2019-01-12,10.89,2,67,01-Jan
27136803,"Maison 1888, a true Shaughnessy home",82506160,Jennifer,,Shaughnessy,49.25631356,-123.1472964,Entire home/apt,360,1,31,2019-01-06,5.81,1,64,01-Jan
27138486,Charming suite in Commercial Drive Home (Suite#1),119548344,John,,Kensington-Cedar Cottage,49.26052955,-123.0748718,Private room,70,2,23,2019-01-05,4.26,2,173,01-Jan
27141391,Home sweet home! Lucky Owl welcomes you. 小栖驿站欢迎您｡,203678620,Sharon,,Sunset,49.21736681,-123.1031282,Private room,65,2,4,2018-08-23,0.74,1,17,01-Jan
27163535,Beautiful & Cozy Beach side Apartment in kitsilano,9721421,Hadi,,Kitsilano,49.27250648,-123.1498943,Entire home/apt,166,47,0,,,1,149,01-Jan
27164688,3 bedrooms 2nd floor house,119393504,Jason,,Victoria-Fraserview,49.21778659,-123.0532849,Entire home/apt,141,1,3,2018-10-05,0.76,4,0,01-Jan
27172372,Upscale & Convenient subway access to Airport & DT,5438862,William,,Oakridge,49.23099481,-123.1135904,Private room,70,2,29,2019-01-05,5.09,4,139,01-Jan
27172733,"Spacious, 3 Bedroom in Vancouver! AirBnB Allowed!",2983721,Dane,,Downtown,49.28067335,-123.1094642,Entire home/apt,325,2,17,2019-01-03,3.42,1,223,01-Jan
27191813,"Downtown Central 1 Bedroom Full Apartment, Patio!",178801067,Brian,,Downtown,49.27691812,-123.1268676,Entire home/apt,149,3,28,2019-01-01,5,2,68,01-Jan
27196708,Granville Central DT Vancouver,5881540,Nikole,,Fairview,49.26124521,-123.1404332,Entire home/apt,107,1,0,,,1,287,01-Jan
27198333,One Bedroom & Den in Yaletown with View & Parking,204812553,Ella & Raj,,Downtown,49.27521506,-123.1181787,Entire home/apt,300,2,0,,,1,0,01-Jan
27201911,"""The Clubhouse"" Steps from English Bay",17845195,Thomas,,West End,49.29011476,-123.1387636,Entire home/apt,263,4,5,2018-10-03,0.93,3,0,01-Jan
27202123,The Cacao's,121540800,Beth,,Victoria-Fraserview,49.22349619,-123.0753241,Private room,50,1,19,2018-12-10,3.5,2,323,01-Jan
27202884,Tiny place,204852421,Iome,,Sunset,49.21443931,-123.0984881,Private room,45,7,12,2019-01-01,2.28,1,346,01-Jan
27208341,"NEW! Bright, Designer 1BR in the Heart of Downtown",3322642,Rebecca,,West End,49.28541586,-123.1227161,Entire home/apt,285,1,22,2018-12-31,4,1,28,01-Jan
27222646,Vancouver House | 3 Bedrooms | 2.5 Baths,204792521,Susie,,Renfrew-Collingwood,49.24038563,-123.0577237,Entire home/apt,97,2,8,2018-09-23,1.46,2,89,01-Jan
27224593,"#321 Self-contained, double-occupancy suite",180741245,Easter Seals House,,Shaughnessy,49.24893782,-123.1288527,Entire home/apt,90,1,0,,,21,127,01-Jan
27225352,"#320 Self-contained, double occupancy suite",180741245,Easter Seals House,,Shaughnessy,49.25057396,-123.1281869,Entire home/apt,90,1,4,2018-09-01,0.84,21,44,01-Jan
27225448,"#318 Self-contained, double occupancy suite",180741245,Easter Seals House,,Shaughnessy,49.24908725,-123.1288302,Entire home/apt,90,1,4,2018-10-03,0.99,21,44,01-Jan
27225525,"#317 Self-contained, double occupancy suite",180741245,Easter Seals House,,Shaughnessy,49.2512129,-123.1284503,Entire home/apt,90,1,6,2018-11-04,1.32,21,41,01-Jan
27225603,"#316 Self-contained, double occupancy suite",180741245,Easter Seals House,,Shaughnessy,49.24916393,-123.1283262,Entire home/apt,90,1,0,,,21,44,01-Jan
27225688,"#315, Self-contained, double occupancy suite",180741245,Easter Seals House,,Shaughnessy,49.24967908,-123.1275718,Entire home/apt,90,1,4,2019-01-01,0.9,21,44,01-Jan
27225782,"#314, Self-contained, double occupancy suite",180741245,Easter Seals House,,South Cambie,49.25037216,-123.1274945,Entire home/apt,90,1,8,2018-12-31,1.98,21,44,01-Jan
27225802,Executive suite Yaletown,95217850,Mauricio,,Downtown,49.27532338,-123.1142787,Entire home/apt,2850,30,2,2018-12-21,0.56,11,288,01-Jan
27226018,"#313 Self-contained, double occupancy suite",180741245,Easter Seals House,,Shaughnessy,49.25057785,-123.1285162,Entire home/apt,90,1,5,2018-11-04,1.12,21,44,01-Jan
27226193,"#312 Self-contained, double occupancy suite",180741245,Easter Seals House,,Shaughnessy,49.24913359,-123.1283775,Entire home/apt,90,1,5,2018-10-22,1.1,21,44,01-Jan
27226276,"#310 Self-contained, double occupancy suite",180741245,Easter Seals House,,Shaughnessy,49.2509156,-123.1282064,Entire home/apt,90,1,2,2018-12-30,2,21,44,01-Jan
27226425,"#309 Self-contained, double occupancy suite",180741245,Easter Seals House,,Shaughnessy,49.251268,-123.1275457,Entire home/apt,90,1,0,,,21,44,01-Jan
27226538,"#308 Self-contained, double occupancy suite",180741245,Easter Seals House,,Shaughnessy,49.25065803,-123.1282054,Entire home/apt,90,1,1,2019-01-01,1,21,44,01-Jan
27226611,"#307 Self-contained, double occupancy suite",180741245,Easter Seals House,,Shaughnessy,49.25075424,-123.1283266,Entire home/apt,90,1,4,2018-12-30,1.52,21,44,01-Jan
27226658,Garden View double room 2 bed Suite at Trout Lake,13868691,Kat,,Kensington-Cedar Cottage,49.25622017,-123.0656816,Private room,65,1,22,2018-12-08,3.86,3,347,01-Jan
27226682,"#306 Self-contained, double occupancy suite",180741245,Easter Seals House,,Shaughnessy,49.24928285,-123.1287634,Entire home/apt,90,1,1,2018-12-01,0.67,21,44,01-Jan
27226793,#305 Self-contained single occupancy suite,180741245,Easter Seals House,,Shaughnessy,49.25041882,-123.1285988,Entire home/apt,70,1,1,2018-12-30,1,21,44,01-Jan
