id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,Month
7748307,Stylish Yaletown Condo,406594,Dawn,,Downtown,49.27623232,-123.1167901,Entire home/apt,124,30,5,2018-05-14,0.15,6,3,01-Oct
7749728,Spacious 1 bed/2 bath apt downtown,40739636,Jordan,,Downtown,49.27648762,-123.1268913,Entire home/apt,150,30,2,2016-02-14,0.05,1,0,01-Oct
7750175,"Check my other rooms , female only",40743512,Az,,Renfrew-Collingwood,49.25153705,-123.0345508,Private room,25,30,38,2018-08-04,0.99,8,88,01-Oct
7760447,109 One bedroom with ENGLISH BAY VIEW,600607,Bruce,,West End,49.27914773,-123.135687,Entire home/apt,74,32,2,2018-08-12,0.05,47,63,01-Oct
7774123,Central Downtown Balcony Suite $65 Free Parking,40895089,Downtown,,Downtown,49.27960134,-123.1242505,Entire home/apt,101,1,101,2018-09-21,2.65,2,59,01-Oct
7774229,"Cozy Condo at Center of Downtown$65, Free Parking",40895089,Downtown,,Downtown,49.27978884,-123.1230496,Entire home/apt,102,1,77,2018-09-23,2.01,2,59,01-Oct
7787115,View Penthouse by the beach in Kits,17937686,Oliver,,Kitsilano,49.26813705,-123.1794359,Entire home/apt,595,5,6,2018-08-18,0.16,1,359,01-Oct
7787346,Even cozier room in SoMa bungalow,40530765,Brigitte,,Riley Park,49.23450165,-123.098282,Private room,39,31,13,2018-06-23,0.34,2,103,01-Oct
7787575,BEACHFRONT,40816668,George,,Kitsilano,49.27224107,-123.1555811,Private room,169,98,9,2016-08-24,0.23,1,365,01-Oct
7788230,New Private Room Near Skytrain (1),40984901,Holly,,Marpole,49.21278136,-123.1117456,Private room,40,31,41,2017-08-28,1.14,6,326,01-Oct
7791163,EZ TRANSIT ★ Parking ★ Super Clean ★ Monthly,1149778,Norm,,Kensington-Cedar Cottage,49.25100728,-123.0657056,Entire home/apt,99,30,116,2018-09-10,3.15,1,36,01-Oct
7802582,31+ Central Downtown/Private room/FREE Parking,41069561,Dan,,West End,49.28249998,-123.1251165,Private room,69,30,61,2018-08-28,3.98,4,92,01-Oct
7804061,Cozy and Bright Railtown Sanctuary,14550059,Carmen,,Downtown Eastside,49.28210797,-123.0909463,Entire home/apt,150,2,80,2018-09-21,2.11,1,17,01-Oct
7809522,Room in charming home in Point Grey,10197787,Michael,,West Point Grey,49.26039193,-123.210536,Private room,80,2,16,2018-09-28,1.38,2,359,01-Oct
7819691,Spacious loft next to Granville Is.,41169039,Geneen,,Fairview,49.26782952,-123.1382561,Entire home/apt,194,2,33,2018-05-13,0.86,1,45,01-Oct
7822189,Vancouver SuperHost! Very basic,40743512,Az,,Renfrew-Collingwood,49.25206884,-123.034095,Private room,29,30,51,2018-10-03,1.38,8,87,01-Oct
7822875,4time Vancouver SuperHost! Female only,40743512,Az,,Renfrew-Collingwood,49.25148627,-123.0338708,Private room,25,30,26,2018-08-23,0.69,8,179,01-Oct
7825197,Stunning Studio Garden Suite 15min to downtown PNE,37361797,Maria,,Hastings-Sunrise,49.28370996,-123.0449621,Entire home/apt,69,1,253,2018-09-28,6.58,2,80,01-Oct
7827146,family home in riley park,41215176,Sarah,,Riley Park,49.24652092,-123.0973836,Entire home/apt,296,5,12,2018-08-20,0.45,1,0,01-Oct
7828002,Cambie Village Gem! Vancouver 3bdrm,39733740,Lindsay,,Mount Pleasant,49.2574581,-123.1111487,Entire home/apt,345,30,42,2018-08-17,1.11,1,0,01-Oct
7858563,New Private Room Near Skytrain (2),40984901,Holly,,Marpole,49.21317676,-123.1124239,Private room,40,31,54,2018-08-14,1.47,6,319,01-Oct
7858932,Private Room+Bath near skytrain(3),40984901,Holly,,Marpole,49.21184304,-123.113512,Private room,70,31,46,2018-04-24,1.43,6,282,01-Oct
7860202,Private Room+Bath near skytrain(4),40984901,Holly,,Marpole,49.21133449,-123.1119746,Private room,70,31,46,2018-01-31,1.25,6,100,01-Oct
7860338,New Room+ Bath Near Skytrain (5),40984901,Holly,,Marpole,49.2130309,-123.1119534,Private room,54,31,27,2018-08-25,0.74,6,263,01-Oct
7860380,New Private 2 BR+Bath near Skytrain,40984901,Holly,,Marpole,49.21304304,-123.1121892,Entire home/apt,148,31,99,2018-07-12,2.78,6,337,01-Oct
7875222,Bright Studio Granville & Broadway,6764427,Amir,,Fairview,49.2610787,-123.1312868,Entire home/apt,115,3,74,2018-10-01,1.93,1,277,01-Oct
7886727,Bright Queen Room near transit & amenities,7409631,Rhonda,,Arbutus Ridge,49.25678819,-123.1693376,Private room,54,30,65,2018-05-17,1.72,2,67,01-Oct
7917938,2 Bedroom Penthouse,41746903,Coleen,,Downtown,49.2777232,-123.116868,Entire home/apt,159,30,1,2018-08-31,0.73,1,313,01-Oct
7921570,CleanModern 2BD/2BA Yaletown,5424214,Michelle,,Downtown,49.27858496,-123.1200885,Entire home/apt,259,28,34,2018-10-08,0.92,1,365,01-Oct
7936342,This Penthouse has it all!,10385583,Elizabeth,,Downtown Eastside,49.27894444,-123.0998901,Entire home/apt,196,21,22,2018-09-30,0.63,1,259,01-Oct
7940465,Pear Tree Cottage,41877315,"Tasha,Darren,Maryam&Justin",,Grandview-Woodland,49.27213714,-123.0660914,Entire home/apt,100,30,65,2017-08-31,1.84,1,96,01-Oct
7985106,Private Luxury,4484250,Karen,,Kitsilano,49.26607568,-123.1789647,Entire home/apt,189,3,26,2018-04-14,0.75,7,154,01-Oct
7986252,Gorgeous new townhouse with 2 King Size beds,10844593,Daniel & Sara,,Sunset,49.23280478,-123.0937818,Entire home/apt,250,4,9,2018-09-11,0.24,1,0,01-Oct
7989551,Comfy Chic 2 Bedroom,21783759,Viviena,,Downtown,49.2745304,-123.1156023,Entire home/apt,150,31,17,2018-09-01,0.51,8,231,01-Oct
7997635,Historic Cedar Cottage Hideaway,20535222,Katy,,Kensington-Cedar Cottage,49.24945563,-123.0746717,Private room,69,2,98,2018-09-09,2.58,2,108,01-Oct
8013926,Lush Oasis In The Heart Of Gas town,19846624,Jenny,,Downtown Eastside,49.28347788,-123.107569,Entire home/apt,181,180,111,2018-05-01,3.2,1,0,01-Oct
8014842,Private suite in Collingwood area,7249196,David,,Killarney,49.23259569,-123.0369875,Entire home/apt,78,3,91,2018-09-19,2.4,1,96,01-Oct
8017360,Bright cozy home by beach and DT,42335303,ParisIan,,West End,49.28448568,-123.1317052,Entire home/apt,70,30,0,,,1,0,01-Oct
8017515,Bright Quiet Room with Private Bath,2156807,Mal & Norm,,Shaughnessy,49.24979695,-123.1434645,Private room,80,1,233,2018-10-07,6.15,1,43,01-Oct
8047959,Spectacular views close to all!,19666634,Sven,,Downtown Eastside,49.27759024,-123.0989142,Private room,105,2,53,2018-09-25,1.41,1,89,01-Oct
8168862,Commercial Drive Getaway,5020384,David,,Grandview-Woodland,49.27710579,-123.0663728,Private room,122,1,1,2018-08-16,0.54,1,1,01-Oct
8172576,New Listing Central Vancouver,43131237,Carolyn,,Mount Pleasant,49.25971707,-123.106691,Entire home/apt,259,5,24,2018-09-05,0.85,1,313,01-Oct
8173826,Charming home away from home,3076337,Cl,,Riley Park,49.24528954,-123.0934041,Entire home/apt,500,7,0,,,1,205,01-Oct
8187304,"Large, bright & beautiful!",4980352,Aimee,,Kensington-Cedar Cottage,49.24284987,-123.072953,Private room,45,2,50,2018-09-02,1.8,1,0,01-Oct
8210512,Beautiful 2 bedroom house in Vancouver,43294549,Kerry,,Riley Park,49.25190356,-123.098895,Entire home/apt,121,3,1,2018-08-14,0.52,1,4,01-Oct
8210879,Beautiful Kits Heritage Home,7021457,Leila,,Kitsilano,49.2693115,-123.1851849,Entire home/apt,226,5,1,2017-08-20,0.07,2,0,01-Oct
8211076,Sound Block Basement W/ Jacuzzi & Apple TV,25918753,Colin,,Hastings-Sunrise,49.26298131,-123.0348407,Entire home/apt,51,1,96,2018-09-27,2.61,17,330,01-Oct
8225452,"Entire Spacious, 5 BR, Sleeps 13",3656529,Manager,,Kerrisdale,49.23296697,-123.1409509,Entire home/apt,292,31,39,2018-08-26,1.08,6,198,01-Oct
8251876,"Cedar Cottage/Kensignton Area
East Vancouver",10810507,Crystal,,Kensington-Cedar Cottage,49.25218398,-123.078519,Entire home/apt,99,1,53,2018-10-04,1.58,1,316,01-Oct
8252104,Carmo Place - Your Cozy Suite,43518117,Andrew And Connie,,Kensington-Cedar Cottage,49.26205745,-123.0587737,Entire home/apt,100,2,138,2018-09-23,3.82,1,197,01-Oct
8254293,Heart of Downtown Vancouver,43528879,Fei,,Downtown,49.27974164,-123.1188751,Entire home/apt,180,60,61,2018-01-02,1.62,1,83,01-Oct
8256211,Modern Home,43539180,Charles,,Marpole,49.20710311,-123.1304797,Entire home/apt,40,32,0,,,1,365,01-Oct
8292123,Designer Apartment with Ocean Views,3092935,Brad,,West End,49.28240403,-123.1353582,Entire home/apt,121,31,82,2018-07-20,2.21,12,274,01-Oct
8295134,Bright and Cozy 3 BD suite,43720434,Sue,,Renfrew-Collingwood,49.25687867,-123.0364699,Entire home/apt,121,2,123,2018-09-30,3.28,1,60,01-Oct
8312703,Downtown Townhouse w/Huge Roof Deck,9862171,John,,Downtown,49.27866407,-123.10991,Entire home/apt,104,365,0,,,2,117,01-Oct
8312912,"Private suite with 2 beds, kitchen & private bath",36998798,Allan,,Sunset,49.21808787,-123.0975777,Private room,89,1,46,2018-09-27,1.25,1,72,01-Oct
8326592,Modern 2 bdrm + 1 parking,43894094,Sam,,Downtown Eastside,49.27869556,-123.1004375,Entire home/apt,150,4,136,2018-09-10,3.69,1,247,01-Oct
8356680,Modern Studio Apartment,44048197,Johnny,,Downtown Eastside,49.27705054,-123.094269,Entire home/apt,60,2,209,2018-09-26,6.5,1,132,01-Oct
8367651,Lovely home near fun Commercial Drive,44102160,Chelsea,,Grandview-Woodland,49.27158874,-123.0730047,Entire home/apt,67,5,47,2018-03-15,1.28,1,182,01-Oct
8369226,Private Loft in the Cedars...,40538295,Aimee,,Dunbar Southlands,49.23302094,-123.1835804,Entire home/apt,99,2,108,2018-09-21,3.19,1,42,01-Oct
8371276,2 Bdrm Yaletown Apt - Ocean View,44119876,Tristan & Donna & Darrell,,Downtown,49.27305978,-123.1266024,Entire home/apt,325,4,64,2018-09-30,1.76,1,126,01-Oct
8371411,Executive Studio Apartment,3092935,Brad,,West End,49.28049409,-123.1362375,Entire home/apt,89,31,51,2018-09-30,1.38,12,121,01-Oct
8388785,The Garden Guest Room,5770918,Mary,,Riley Park,49.24038712,-123.1065568,Private room,60,2,111,2018-10-08,2.98,2,4,01-Oct
8389008,Bright 2bed &2bath! Walk2 the Beach,930612,Melanie,,Downtown,49.27625295,-123.1340452,Entire home/apt,169,2,129,2018-09-21,3.47,3,76,01-Oct
8402583,Private Room Beautiful Garden Suite,44266561,Nathan,,Mount Pleasant,49.25841783,-123.1107772,Private room,54,2,26,2018-09-22,0.75,4,79,01-Oct
8418389,Newly Renovated Dt Studio with View,12392209,Troy,,Downtown,49.28013283,-123.1258015,Entire home/apt,86,30,185,2018-09-03,5.33,1,173,01-Oct
8423376,East Vancouver Character house,44361928,Nicholas,,Grandview-Woodland,49.26511921,-123.0661443,Entire home/apt,124,3,3,2017-10-18,0.08,1,0,01-Oct
8434517,Large 1 bedroom with balcony and free parking,10634725,Janine,,Mount Pleasant,49.26170172,-123.0819804,Entire home/apt,86,2,65,2018-09-23,2.06,1,65,01-Oct
8470134,Modern downtown one-bedroom condo,44605546,Joseph,,Downtown,49.27903883,-123.1090216,Entire home/apt,110,31,25,2018-08-31,0.69,1,7,01-Oct
8534867,Cute 1 bed in the heart of downtown,25858452,Joel,,Downtown,49.2763568,-123.1262302,Entire home/apt,121,30,0,,,2,96,01-Oct
8541289,Stylish Executive Condo,537767,Jorge,,Downtown,49.27888409,-123.1250481,Entire home/apt,110,3,37,2018-10-07,1.12,1,120,01-Oct
8549961,Private MasterBedroom in a Downtown Character Home,34549274,Kiyoshi,,Downtown,49.27699723,-123.1255248,Private room,79,2,49,2018-10-07,1.74,2,343,01-Oct
8556170,Cozy quiet getaway in fantastic location,7747754,Stamatis,,Kensington-Cedar Cottage,49.26179144,-123.0741363,Private room,51,2,22,2018-08-25,2.51,1,6,01-Oct
8558227,Mountain View 2 Bedroom Suite,20958875,Jennifer And Kildare,,Mount Pleasant,49.25968205,-123.0856333,Entire home/apt,110,14,40,2018-08-31,1.12,1,46,01-Oct
8558636,Private Suite at Cambie Village,1639970,Christine,,Riley Park,49.25576366,-123.1116785,Entire home/apt,80,31,22,2018-09-27,0.61,1,315,01-Oct
8564672,Calming 1-bdrm Condo,7547807,Melanie,,Downtown,49.2778141,-123.1190169,Entire home/apt,140,30,8,2018-06-13,0.22,2,315,01-Oct
8568940,Family friendly modern house near Renfrew Skytrain,44972806,Nancy,,Hastings-Sunrise,49.26235843,-123.0420959,Entire home/apt,248,2,144,2018-10-04,3.92,2,155,01-Oct
8571883,Spacious Sunny South Room in East Vancouver,44869724,Jennifer,,Renfrew-Collingwood,49.2587264,-123.0554274,Private room,78,5,11,2018-07-31,0.3,4,346,01-Oct
8614158,The hotel feel in a private home..,45315202,Jackee,,Downtown Eastside,49.27896512,-123.0892265,Private room,73,1,219,2018-10-03,6.17,1,332,01-Oct
8616836,"Bright boutique studio, Mt Pleasant",29308677,Allison & Steve,,Riley Park,49.24754401,-123.0904472,Entire home/apt,65,6,2,2017-03-03,0.06,1,8,01-Oct
8647934,Updated Character Home in Heart of Kitsilano,40724263,Robyn,,Kitsilano,49.26052213,-123.1789765,Entire home/apt,625,3,7,2018-08-06,0.25,1,57,01-Oct
8648704,Room with amazing view to the Northshore mountains,21227054,Inge,,Downtown Eastside,49.27930486,-123.1003009,Private room,70,1,112,2018-09-24,3.99,2,124,01-Oct
8655656,Lg Kits penthouse w/ rooftop patio,626906,Jeffrey,,Kitsilano,49.27065642,-123.157203,Entire home/apt,249,1,20,2018-09-22,0.7,1,346,01-Oct
8655852,Private suite/Hastings and Cassiar,45483175,Ed And Carla,,Hastings-Sunrise,49.27880269,-123.0300552,Entire home/apt,124,3,87,2018-10-02,2.65,1,279,01-Oct
8672239,Vancouver Green Garden Oasis,45552609,Greg  Duifhuis,,Sunset,49.22792699,-123.0984514,Entire home/apt,299,7,55,2018-10-07,1.56,1,350,01-Oct
8685139,Bright & sunny room with mini gym,22467358,Yashu,,Kensington-Cedar Cottage,49.25229759,-123.0835494,Private room,64,3,40,2018-09-28,1.29,1,70,01-Oct
8697713,Spacious retreat in the heart of Kitsilano,45662818,Marnie,,Kitsilano,49.26584085,-123.170033,Private room,89,3,2,2018-09-28,0.73,2,6,01-Oct
8721425,Quiet Bedroom in Super Location,45774764,Carol,,Riley Park,49.2510802,-123.1101004,Private room,65,1,41,2018-10-07,1.14,1,257,01-Oct
8743634,Mt Pleasant - Large 2 Bedroom Suite,25391127,Hilary,,Mount Pleasant,49.26153651,-123.0898351,Entire home/apt,108,2,163,2018-08-24,4.8,1,0,01-Oct
8758387,Convenient Fabulous 1 Bedroom Suite,45929065,Ada,,Fairview,49.26506282,-123.131445,Entire home/apt,128,30,17,2017-05-22,0.49,3,94,01-Oct
8763381,Large & Bright Guest Room with Sitting area,44869724,Jennifer,,Renfrew-Collingwood,49.25878457,-123.0553782,Private room,76,3,45,2018-10-02,1.31,4,305,01-Oct
8784213,Secluded Garden Suite by Trout Lake,35326156,Delaney,,Kensington-Cedar Cottage,49.25079495,-123.062026,Entire home/apt,110,5,29,2018-06-20,0.8,1,301,01-Oct
8795676,"Character home, 3bedroom, honeymoon suite, jacuzzi",58512,Que,,Mount Pleasant,49.26037559,-123.0878804,Entire home/apt,128,31,1,2017-12-03,0.1,9,326,01-Oct
8795717,Charming character home with yard,58512,Que,,Mount Pleasant,49.26061449,-123.0884786,Entire home/apt,146,30,0,,,9,203,01-Oct
8801413,Tranquil West bedroom,44869724,Jennifer,,Renfrew-Collingwood,49.25874868,-123.0546003,Private room,58,5,18,2018-05-20,0.6,4,281,01-Oct
8802669,"Spacious, cozy & private hidden gem near skytrain",18699423,Serena,,Renfrew-Collingwood,49.23944186,-123.052232,Private room,60,3,68,2018-10-05,1.94,1,210,01-Oct
8829889,4time Vancouver superhost 2,40743512,Az,,Renfrew-Collingwood,49.25305266,-123.0364077,Private room,29,30,33,2018-08-18,1.32,8,89,01-Oct
8868498,Mount Pleasant Makespace,205273,Thyrza,,Mount Pleasant,49.26268164,-123.0911558,Entire home/apt,150,1,28,2018-09-25,0.95,1,51,01-Oct
8871507,Vancouver with central access to all areas.,25048648,Ben,,Hastings-Sunrise,49.27969735,-123.0382475,Private room,70,1,54,2018-09-24,1.97,1,288,01-Oct
8877654,City Centre Heritage House Parkside,17219914,Kathryn,,Downtown Eastside,49.2782215,-123.0875825,Private room,60,1,365,2018-09-28,10.21,5,288,01-Oct
8900687,Trendy apt in trendy neighborhood,4204424,Bryce,,Downtown Eastside,49.28064195,-123.0998583,Entire home/apt,80,90,5,2017-11-19,0.19,1,343,01-Oct
8935357,Quiet Garden Retreat on Main Street,46473646,Mary,,Sunset,49.21922266,-123.1032139,Entire home/apt,86,90,22,2018-08-18,0.74,1,0,01-Oct
8990835,Luxury Condo at Metropolitan Towers,9058379,Lucas,,Downtown,49.27744182,-123.120102,Private room,104,1,188,2018-09-20,5.21,2,267,01-Oct
8995046,MODERN COZY GASTOWN LOFT NEAR CONVENTION CENTRE,4954946,Katie & Adam,,Downtown Eastside,49.28334335,-123.1094312,Entire home/apt,96,2,100,2018-09-24,2.94,1,8,01-Oct
9014534,BEAUTIFUL SHAUNGHNESSY MANSION,4042017,Balfour,,Shaughnessy,49.25259785,-123.1297268,Private room,95,3,16,2018-09-12,0.63,5,22,01-Oct
9016662,New furnished room in Spain house !(Female only),47080508,高文,,Hastings-Sunrise,49.27411645,-123.0514323,Private room,67,186,0,,,2,343,01-Oct
9035304,5 Mins Skytrain W/ Apple TV & Bionaire Air Filter,25918753,Colin,,Hastings-Sunrise,49.26290354,-123.0334496,Private room,52,1,51,2018-10-03,1.41,17,344,01-Oct
9046022,Downtown Living -  2 Bedroom with Parking (E2),23977001,Emma,,Downtown,49.28067893,-123.1233474,Entire home/apt,140,30,22,2018-08-31,0.75,10,201,01-Oct
9074376,4 Bedroom House in Vancouver,28017156,Juliette,,Kensington-Cedar Cottage,49.24698736,-123.0812519,Entire home/apt,275,5,2,2018-09-02,0.14,1,7,01-Oct
9093233,City Centre Quiet Heritage House,17219914,Kathryn,,Downtown Eastside,49.27724057,-123.0883875,Private room,60,1,325,2018-09-18,9.07,5,279,01-Oct
9188482,Kitsilano off Broadway,3842332,Lynn,,Kitsilano,49.26280673,-123.1748537,Entire home/apt,249,31,97,2018-08-29,2.84,4,343,01-Oct
9189054,Kitsilano off Broadway Rooftop,3842332,Lynn,,Kitsilano,49.26420902,-123.174682,Entire home/apt,229,31,111,2018-08-09,3.18,4,0,01-Oct
9198515,The Entire 3 Bedroom House Minutes from Downtown,16746695,Teresa,,Mount Pleasant,49.26073359,-123.0933215,Entire home/apt,474,3,16,2018-10-05,0.71,1,0,01-Oct
9201061,A Super Cozy Bedroom House Unit,47789746,Ann W,,Victoria-Fraserview,49.21929268,-123.0762906,Entire home/apt,39,180,2,2017-05-27,0.11,1,89,01-Oct
9237061,Kits Beach Apt - 30+ Days - great savings!,4484250,Karen,,Kitsilano,49.27138891,-123.1601953,Entire home/apt,167,30,17,2018-06-25,0.59,7,89,01-Oct
9245019,"Heart of downtown,Cozy,Modern",9269498,Coleen Mary,,Downtown,49.28040773,-123.1256267,Entire home/apt,175,2,119,2018-10-02,3.38,1,149,01-Oct
9259030,Private Comfort & Amazing Views,9093699,Mike & Steph,,Hastings-Sunrise,49.28936037,-123.0518634,Entire home/apt,74,2,224,2018-09-30,6.29,1,118,01-Oct
9282867,Yaletown Warehouse Loft,6015416,Jodie & Ulla,,Downtown,49.27471241,-123.1234439,Entire home/apt,105,30,15,2018-08-10,0.58,1,258,01-Oct
9283223,Amazing 2 Bedroom Downtown,21188578,Laura,,Downtown,49.27805117,-123.1167761,Entire home/apt,220,2,28,2018-09-23,0.83,1,8,01-Oct
9300021,City Centre Heritage Garden Suite,17219914,Kathryn,,Downtown Eastside,49.27802501,-123.0890614,Entire home/apt,131,30,244,2018-09-25,7.8,5,246,01-Oct
9310267,Trimble Beach Cottage Non Smoking INCLUDES 2 Bikes,48328313,Elizabeth,,West Point Grey,49.27040633,-123.2050197,Entire home/apt,108,2,160,2018-09-21,4.96,1,34,01-Oct
9315705,Kitsilano 1 bedroom 1.5 bath near the beach.,17432096,Jack,,Kitsilano,49.26736162,-123.1664205,Entire home/apt,149,1,1,2018-03-09,0.14,2,228,01-Oct
9317149,Clean & Bright Private Room D/T,7318504,Jennifer,,Downtown,49.27555849,-123.124004,Private room,80,30,78,2018-09-19,2.48,1,0,01-Oct
9319614,Female only - long term until December,48372635,Rosa,,Kensington-Cedar Cottage,49.25710047,-123.0741323,Private room,58,30,7,2018-08-21,2.39,1,0,01-Oct
9320461,Garden suite in the heart of Kitsilano!,45662818,Marnie,,Kitsilano,49.26764966,-123.1675447,Private room,80,2,15,2018-09-30,0.7,2,0,01-Oct
9348626,"LUXURY in Pt Grey: Next to Jericho Beach,Book XMAS",39477066,Brent,,Kitsilano,49.27176354,-123.1846508,Entire home/apt,1000,3,3,2018-08-01,0.21,1,59,01-Oct
9350279,Cozy Bedroom steps from the beach 5 min downtown,48527026,Aj,,Kitsilano,49.27250308,-123.1580432,Private room,40,3,2,2017-12-04,0.17,1,9,01-Oct
9412608,Kitsilano beach! Quick & easy bus to UBC/downtown,11156615,Tyler,,Kitsilano,49.26938887,-123.1582986,Private room,121,30,26,2017-12-13,0.75,3,282,01-Oct
9463446,Cozy 1 bdr studio with kitchen,1323325,Julie,,Renfrew-Collingwood,49.26141047,-123.0559904,Entire home/apt,86,2,103,2018-09-29,2.94,1,327,01-Oct
9463710,King-size Bed in the Sky + A/C ☆☆☆☆☆,733981,Jeff,,Downtown Eastside,49.28282904,-123.1078634,Entire home/apt,139,1,211,2018-09-26,5.98,1,35,01-Oct
9466070,Trendy Westside Gem Close to Beach,29412479,Leslie-Ann Or Suzanne,,Kitsilano,49.26895012,-123.1522685,Entire home/apt,233,30,16,2018-08-08,0.47,5,218,01-Oct
9470782,Elegant Modern Main Street Condo,406594,Dawn,,Mount Pleasant,49.26694892,-123.099557,Entire home/apt,110,3,18,2018-10-03,0.52,6,127,01-Oct
9490187,Bright Urban Retreat,16623975,Kayla,,West End,49.28163235,-123.1256022,Entire home/apt,143,90,4,2016-07-31,0.12,1,0,01-Oct
9495965,D5 - 2 bedroom downtown Vancouver,30899,Rami,,Downtown,49.27522242,-123.1306363,Entire home/apt,296,90,0,,,27,365,01-Oct
9515378,Bright City View - Walk Everywhere,406594,Dawn,,Downtown,49.27748517,-123.117143,Entire home/apt,130,60,12,2018-09-13,0.73,6,163,01-Oct
9515931,"Modern, new laneway house.",9723161,Marina,,Hastings-Sunrise,49.26421296,-123.0530314,Entire home/apt,124,3,42,2018-08-28,1.24,1,0,01-Oct
9526461,#7 Great Room steps to beach!  30 day min stay.,31685027,Claude,,Kitsilano,49.27117996,-123.158008,Private room,38,30,21,2016-08-18,0.64,15,221,01-Oct
9533778,2 Bedrm Main near Commercial Drive,26186733,Nicola,,Grandview-Woodland,49.27807812,-123.0623149,Entire home/apt,115,2,26,2018-08-19,0.84,1,10,01-Oct
9562576,Luxury Downtown Loft w/ King Bed & Parking!,19059944,Kieran,,Downtown,49.2769829,-123.1225713,Entire home/apt,275,30,41,2018-07-31,1.21,2,61,01-Oct
9572777,Central Art Director's Penthouse with Views,5936304,Laurie,,Fairview,49.25886319,-123.1167238,Entire home/apt,119,31,50,2017-10-29,1.89,1,33,01-Oct
9615787,AMAZING 1 BED APT WITH PARKING,15611109,Betty,,Downtown,49.27766129,-123.119362,Entire home/apt,115,30,173,2018-09-23,5.09,1,73,01-Oct
9636681,Stunning views in heart of Gastown,6773625,Sasha,,Downtown Eastside,49.28282445,-123.1078104,Entire home/apt,130,45,18,2018-06-24,0.52,3,224,01-Oct
9646704,Bright Corner Flat With Amazing Views Free Parking,46727751,Oliver & Dave,,Downtown,49.27491976,-123.1127361,Entire home/apt,250,30,7,2018-04-19,0.21,2,206,01-Oct
9650827,Private Room in shared townhouse,8736790,Michael,,West End,49.29008844,-123.1378031,Private room,75,2,68,2018-09-23,2.18,1,0,01-Oct
9652112,Beautiful Room + Ensuite Close to Water & Downtown,23431673,Ammario,,Downtown,49.27390395,-123.1012262,Private room,250,2,2,2018-08-25,1,2,0,01-Oct
9683779,PROMO Fully furnished 2BR w/PARKING! 30 nights min,29711345,Bruce,,Marpole,49.20989998,-123.1420065,Entire home/apt,130,30,50,2018-07-20,1.46,4,121,01-Oct
9684270,Luxury 2BR+2BH FURNISHED APT W/AC 30 nights min,29711345,Bruce,,Marpole,49.21076052,-123.1406001,Entire home/apt,130,30,49,2018-07-22,1.44,4,185,01-Oct
9700554,Gastown/Railtown Loft in Vancouver,4770709,James & Leanne,,Strathcona,49.28575508,-123.0970352,Entire home/apt,110,30,112,2018-08-27,3.48,1,330,01-Oct
9706793,"New Luxury Home on ""The Drive""",31827499,Robin,,Grandview-Woodland,49.27111392,-123.065204,Entire home/apt,312,3,27,2018-09-20,0.88,1,263,01-Oct
9709099,"Ideal location - Beautiful 1 Bedroom, long term",8521181,Reza,,Downtown,49.27469739,-123.1215476,Entire home/apt,101,180,0,,,1,294,01-Oct
9729113,Private Modern 2 BR Condo,16022248,Skyler,,Kensington-Cedar Cottage,49.25442449,-123.089849,Entire home/apt,200,1,0,,,4,17,01-Oct
9756557,Central Vancouver - 4 bdrm!,32294755,Lindsay,,Mount Pleasant,49.2611265,-123.0878298,Entire home/apt,200,3,5,2018-08-12,0.52,1,0,01-Oct
9761282,You will love Kitsilano!,7505765,Aurora,,Kitsilano,49.26416308,-123.1738973,Private room,60,3,1,2016-10-24,0.04,1,18,01-Oct
9779426,Convenient Monthly Downtown Private Bedroom&Bath,50415828,Li,,Downtown,49.27577107,-123.125231,Private room,43,30,23,2018-08-27,0.77,2,79,01-Oct
9811578,Luxury Location 5BR+4BA Private Prestigious,3656529,Manager,,Kerrisdale,49.22435866,-123.1490404,Entire home/apt,267,31,43,2018-10-04,1.27,6,224,01-Oct
9861596,"Private Bath, Kitchen & TV * 3 Minutes Skytrain",25918753,Colin,,Renfrew-Collingwood,49.25743284,-123.0454034,Entire home/apt,60,1,53,2018-09-23,4.03,17,334,01-Oct
9885062,#1 Sngl Room ~ 87 steps to Kits Beach,31685027,Claude,,Kitsilano,49.27287122,-123.158236,Private room,38,30,31,2018-09-22,0.97,15,273,01-Oct
9885726,#2 Daybed Steps to Beach ~ 30 day min stay,31685027,Claude,,Kitsilano,49.27119829,-123.1598252,Private room,38,30,12,2017-09-07,0.38,15,335,01-Oct
9886100,#4 Ocean proximity unit/30 day or longer stays,31685027,Claude,,Kitsilano,49.27260972,-123.1588933,Private room,45,30,29,2017-03-31,0.9,15,286,01-Oct
9886166,#5 Private suite/minimum 30 night stay,31685027,Claude,,Kitsilano,49.27267861,-123.1584078,Private room,38,30,29,2016-10-31,0.9,15,311,01-Oct
9896993,Next to Arena. Cozy 1bdr Downtown,28984402,Monita Y,,Downtown,49.27860669,-123.1079438,Private room,170,1,48,2018-09-23,1.42,1,32,01-Oct
9901027,Private room with shared bathrooms -boutique hotel,48804113,Brian,,Downtown,49.28384849,-123.1125164,Private room,99,1,34,2018-04-27,1,2,112,01-Oct
9901268,Prime Location Suite Sleeps 8,3656529,Manager,,Kerrisdale,49.22488203,-123.1473919,Entire home/apt,191,31,16,2018-06-12,0.52,6,219,01-Oct
